window_id,username,split,window_label,window_type,window_start,window_end,n_posts_in_14d,n_high_risk_posts,mean_p_depression_tcal,anchor_post_ids,anchor_post_count,selected_post_ids,selected_post_count,prev_context_count,padding_needed,source_rule
w_000334,kidbegin,test,0,negative_14d,2023-02-22 19:44:13+00:00,2023-03-08 19:44:13+00:00,13,0,9.329028488319994e-05,"[""3044016392572433330_8369422020"", ""3044576629213715703_8369422020"", ""3045229154644316855_8369422020"", ""3046056931492754853_8369422020"", ""3048988397835046381_8369422020"", ""3049282473842133132_8369422020"", ""3050156653803255278_8369422020"", ""3051098079923978727_8369422020"", ""3051692489908039184_8369422020"", ""3052189022311706171_8369422020"", ""3052812271299201132_8369422020"", ""3053534514087085875_8369422020"", ""3053811947284634949_8369422020""]",13,"[""3037425759040673239_8369422020"", ""3037820343365212953_8369422020"", ""3038142564285676527_8369422020"", ""3038887667660910171_8369422020"", ""3039588199174114225_8369422020"", ""3040287480046629367_8369422020"", ""3041086768712285574_8369422020"", ""3041674069142287033_8369422020"", ""3042346481135198532_8369422020"", ""3042942156994780884_8369422020"", ""3043563776461646141_8369422020"", ""3044016392572433330_8369422020"", ""3044576629213715703_8369422020"", ""3045229154644316855_8369422020"", ""3046056931492754853_8369422020"", ""3048988397835046381_8369422020"", ""3049282473842133132_8369422020"", ""3050156653803255278_8369422020"", ""3051098079923978727_8369422020"", ""3051692489908039184_8369422020"", ""3052189022311706171_8369422020"", ""3052812271299201132_8369422020"", ""3053534514087085875_8369422020"", ""3053811947284634949_8369422020""]",24,11,8,14d_plus_prev_context
w_000335,kidbegin,test,0,negative_14d,2023-02-24 11:54:27+00:00,2023-03-10 11:54:27+00:00,14,0,0.0001052045567581909,"[""3045229154644316855_8369422020"", ""3046056931492754853_8369422020"", ""3048988397835046381_8369422020"", ""3049282473842133132_8369422020"", ""3050156653803255278_8369422020"", ""3051098079923978727_8369422020"", ""3051692489908039184_8369422020"", ""3052189022311706171_8369422020"", ""3052812271299201132_8369422020"", ""3053534514087085875_8369422020"", ""3053811947284634949_8369422020"", ""3054281195765252187_8369422020"", ""3054543011107275814_8369422020"", ""3055083450911299622_8369422020""]",14,"[""3037425759040673239_8369422020"", ""3037820343365212953_8369422020"", ""3038142564285676527_8369422020"", ""3038887667660910171_8369422020"", ""3039588199174114225_8369422020"", ""3040287480046629367_8369422020"", ""3041086768712285574_8369422020"", ""3041674069142287033_8369422020"", ""3042346481135198532_8369422020"", ""3042942156994780884_8369422020"", ""3043563776461646141_8369422020"", ""3044016392572433330_8369422020"", ""3044576629213715703_8369422020"", ""3045229154644316855_8369422020"", ""3046056931492754853_8369422020"", ""3048988397835046381_8369422020"", ""3049282473842133132_8369422020"", ""3050156653803255278_8369422020"", ""3051098079923978727_8369422020"", ""3051692489908039184_8369422020"", ""3052189022311706171_8369422020"", ""3052812271299201132_8369422020"", ""3053534514087085875_8369422020"", ""3053811947284634949_8369422020"", ""3054281195765252187_8369422020"", ""3054543011107275814_8369422020"", ""3055083450911299622_8369422020""]",27,13,5,14d_plus_prev_context
w_000336,lazychoisum,test,0,negative_14d,2021-03-03 13:48:54+00:00,2021-03-17 13:48:54+00:00,3,0,2.781407812180387e-06,"[""2521274259779736083_1364774863"", ""2522440823732306720_1364774863"", ""2524899998592836993_1364774863""]",3,"[""2480425043042188635_1364774863"", ""2520540483206399761_1364774863"", ""2521274259779736083_1364774863"", ""2522440823732306720_1364774863"", ""2524899998592836993_1364774863""]",5,2,27,14d_plus_prev_context
w_000337,lazychoisum,test,0,negative_14d,2021-03-05 04:26:40+00:00,2021-03-19 04:26:40+00:00,4,0,2.0294894852935084e-06,"[""2522440823732306720_1364774863"", ""2524899998592836993_1364774863"", ""2532123146950278439_1364774863"", ""2532582846527401130_1364774863""]",4,"[""2480425043042188635_1364774863"", ""2520540483206399761_1364774863"", ""2521274259779736083_1364774863"", ""2522440823732306720_1364774863"", ""2524899998592836993_1364774863"", ""2532123146950278439_1364774863"", ""2532582846527401130_1364774863""]",7,3,25,14d_plus_prev_context
w_000338,lazychoisum,test,0,negative_14d,2021-03-08 13:52:36+00:00,2021-03-22 13:52:36+00:00,3,0,2.705985969177875e-06,"[""2524899998592836993_1364774863"", ""2532123146950278439_1364774863"", ""2532582846527401130_1364774863""]",3,"[""2480425043042188635_1364774863"", ""2520540483206399761_1364774863"", ""2521274259779736083_1364774863"", ""2522440823732306720_1364774863"", ""2524899998592836993_1364774863"", ""2532123146950278439_1364774863"", ""2532582846527401130_1364774863""]",7,4,25,14d_plus_prev_context
w_000339,leslie.gourmet,test,0,negative_14d,2017-04-26 12:14:35+00:00,2017-05-10 12:14:35+00:00,22,0,5.371512998572239e-11,"[""1501467329111639829_1402013914"", ""1501473440372017000_1402013914"", ""1502131856509675325_1402013914"", ""1503334016027058768_1402013914"", ""1504107359475005512_1402013914"", ""1504754480603714260_1402013914"", ""1504983988455705736_1402013914"", ""1504991411627335123_1402013914"", ""1505605303860529847_1402013914"", ""1506448962214675139_1402013914"", ""1507165025646645675_1402013914"", ""1507292040110481047_1402013914"", ""1508000191860393933_1402013914"", ""1509874285975362112_1402013914"", ""1510046031693025721_1402013914"", ""1510522234128524277_1402013914"", ""1510691475662222254_1402013914"", ""1510764006268139042_1402013914"", ""1510852688819954667_1402013914"", ""1511319422924239342_1402013914"", ""1511486252255100811_1402013914"", ""1511607550277037376_1402013914""]",22,"[""1501467329111639829_1402013914"", ""1501473440372017000_1402013914"", ""1502131856509675325_1402013914"", ""1503334016027058768_1402013914"", ""1504107359475005512_1402013914"", ""1504754480603714260_1402013914"", ""1504983988455705736_1402013914"", ""1504991411627335123_1402013914"", ""1505605303860529847_1402013914"", ""1506448962214675139_1402013914"", ""1507165025646645675_1402013914"", ""1507292040110481047_1402013914"", ""1508000191860393933_1402013914"", ""1509874285975362112_1402013914"", ""1510046031693025721_1402013914"", ""1510522234128524277_1402013914"", ""1510691475662222254_1402013914"", ""1510764006268139042_1402013914"", ""1510852688819954667_1402013914"", ""1511319422924239342_1402013914"", ""1511486252255100811_1402013914"", ""1511607550277037376_1402013914""]",22,0,10,14d_plus_prev_context
w_000340,leslie.gourmet,test,0,negative_14d,2017-05-01 08:41:33+00:00,2017-05-15 08:41:33+00:00,21,0,5.3683864510452476e-14,"[""1504983988455705736_1402013914"", ""1504991411627335123_1402013914"", ""1505605303860529847_1402013914"", ""1506448962214675139_1402013914"", ""1507165025646645675_1402013914"", ""1507292040110481047_1402013914"", ""1508000191860393933_1402013914"", ""1509874285975362112_1402013914"", ""1510046031693025721_1402013914"", ""1510522234128524277_1402013914"", ""1510691475662222254_1402013914"", ""1510764006268139042_1402013914"", ""1510852688819954667_1402013914"", ""1511319422924239342_1402013914"", ""1511486252255100811_1402013914"", ""1511607550277037376_1402013914"", ""1512075819714716473_1402013914"", ""1512307201288366467_1402013914"", ""1512456419181075856_1402013914"", ""1512878899905592907_1402013914"", ""1513525781497441419_1402013914""]",21,"[""1501467329111639829_1402013914"", ""1501473440372017000_1402013914"", ""1502131856509675325_1402013914"", ""1503334016027058768_1402013914"", ""1504107359475005512_1402013914"", ""1504754480603714260_1402013914"", ""1504983988455705736_1402013914"", ""1504991411627335123_1402013914"", ""1505605303860529847_1402013914"", ""1506448962214675139_1402013914"", ""1507165025646645675_1402013914"", ""1507292040110481047_1402013914"", ""1508000191860393933_1402013914"", ""1509874285975362112_1402013914"", ""1510046031693025721_1402013914"", ""1510522234128524277_1402013914"", ""1510691475662222254_1402013914"", ""1510764006268139042_1402013914"", ""1510852688819954667_1402013914"", ""1511319422924239342_1402013914"", ""1511486252255100811_1402013914"", ""1511607550277037376_1402013914"", ""1512075819714716473_1402013914"", ""1512307201288366467_1402013914"", ""1512456419181075856_1402013914"", ""1512878899905592907_1402013914"", ""1513525781497441419_1402013914""]",27,6,5,14d_plus_prev_context
w_000341,leslie.gourmet,test,0,negative_14d,2017-05-03 09:12:12+00:00,2017-05-17 09:12:12+00:00,20,0,5.620432363117031e-14,"[""1506448962214675139_1402013914"", ""1507165025646645675_1402013914"", ""1507292040110481047_1402013914"", ""1508000191860393933_1402013914"", ""1509874285975362112_1402013914"", ""1510046031693025721_1402013914"", ""1510522234128524277_1402013914"", ""1510691475662222254_1402013914"", ""1510764006268139042_1402013914"", ""1510852688819954667_1402013914"", ""1511319422924239342_1402013914"", ""1511486252255100811_1402013914"", ""1511607550277037376_1402013914"", ""1512075819714716473_1402013914"", ""1512307201288366467_1402013914"", ""1512456419181075856_1402013914"", ""1512878899905592907_1402013914"", ""1513525781497441419_1402013914"", ""1515725738983944762_1402013914"", ""1516490636789740794_1402013914""]",20,"[""1501467329111639829_1402013914"", ""1501473440372017000_1402013914"", ""1502131856509675325_1402013914"", ""1503334016027058768_1402013914"", ""1504107359475005512_1402013914"", ""1504754480603714260_1402013914"", ""1504983988455705736_1402013914"", ""1504991411627335123_1402013914"", ""1505605303860529847_1402013914"", ""1506448962214675139_1402013914"", ""1507165025646645675_1402013914"", ""1507292040110481047_1402013914"", ""1508000191860393933_1402013914"", ""1509874285975362112_1402013914"", ""1510046031693025721_1402013914"", ""1510522234128524277_1402013914"", ""1510691475662222254_1402013914"", ""1510764006268139042_1402013914"", ""1510852688819954667_1402013914"", ""1511319422924239342_1402013914"", ""1511486252255100811_1402013914"", ""1511607550277037376_1402013914"", ""1512075819714716473_1402013914"", ""1512307201288366467_1402013914"", ""1512456419181075856_1402013914"", ""1512878899905592907_1402013914"", ""1513525781497441419_1402013914"", ""1515725738983944762_1402013914"", ""1516490636789740794_1402013914""]",29,9,3,14d_plus_prev_context
w_000342,little.dai_foodie,train,0,negative_14d,2021-04-12 13:58:53+00:00,2021-04-26 13:58:53+00:00,3,0,1.2650680566771143e-13,"[""2550270311179193742_39285508413"", ""2553157514594941368_39285508413"", ""2555987077184201169_39285508413""]",3,"[""2550270311179193742_39285508413"", ""2553157514594941368_39285508413"", ""2555987077184201169_39285508413""]",3,0,29,14d_plus_prev_context
w_000343,little.dai_foodie,train,0,negative_14d,2021-10-17 03:31:50+00:00,2021-10-31 03:31:50+00:00,4,0,8.067715403008815e-15,"[""2686212539544325853_39285508413"", ""2687202641728794599_39285508413"", ""2688631561191878046_39285508413"", ""2695156554444577302_39285508413""]",4,"[""2550270311179193742_39285508413"", ""2553157514594941368_39285508413"", ""2555987077184201169_39285508413"", ""2567634866817437300_39285508413"", ""2576090264821921755_39285508413"", ""2659675630139826987_39285508413"", ""2686212539544325853_39285508413"", ""2687202641728794599_39285508413"", ""2688631561191878046_39285508413"", ""2695156554444577302_39285508413""]",10,6,22,14d_plus_prev_context
w_000344,little.dai_foodie,train,0,negative_14d,2021-10-18 12:18:59+00:00,2021-11-01 12:18:59+00:00,3,0,3.5040428303673937e-15,"[""2687202641728794599_39285508413"", ""2688631561191878046_39285508413"", ""2695156554444577302_39285508413""]",3,"[""2550270311179193742_39285508413"", ""2553157514594941368_39285508413"", ""2555987077184201169_39285508413"", ""2567634866817437300_39285508413"", ""2576090264821921755_39285508413"", ""2659675630139826987_39285508413"", ""2686212539544325853_39285508413"", ""2687202641728794599_39285508413"", ""2688631561191878046_39285508413"", ""2695156554444577302_39285508413""]",10,7,22,14d_plus_prev_context
w_000345,little.nurse.foodie,train,0,negative_14d,2024-05-31 11:45:58+00:00,2024-06-14 11:45:58+00:00,6,0,3.1868104073759845e-16,"[""3380071624223956295_1654860116"", ""3382095936673452455_1654860116"", ""3384997330569401394_1654860116"", ""3385243444266728748_1654860116"", ""3387329218487350485_1654860116"", ""3388596253536193205_1654860116""]",6,"[""3380071624223956295_1654860116"", ""3382095936673452455_1654860116"", ""3384997330569401394_1654860116"", ""3385243444266728748_1654860116"", ""3387329218487350485_1654860116"", ""3388596253536193205_1654860116""]",6,0,26,14d_plus_prev_context
w_000346,little.nurse.foodie,train,0,negative_14d,2024-06-03 06:47:55+00:00,2024-06-17 06:47:55+00:00,6,0,3.1846845561986373e-16,"[""3382095936673452455_1654860116"", ""3384997330569401394_1654860116"", ""3385243444266728748_1654860116"", ""3387329218487350485_1654860116"", ""3388596253536193205_1654860116"", ""3390832617136773185_1654860116""]",6,"[""3380071624223956295_1654860116"", ""3382095936673452455_1654860116"", ""3384997330569401394_1654860116"", ""3385243444266728748_1654860116"", ""3387329218487350485_1654860116"", ""3388596253536193205_1654860116"", ""3390832617136773185_1654860116""]",7,1,25,14d_plus_prev_context
w_000347,little.nurse.foodie,train,0,negative_14d,2024-06-07 07:04:28+00:00,2024-06-21 07:04:28+00:00,6,0,3.1846758732282787e-16,"[""3384997330569401394_1654860116"", ""3385243444266728748_1654860116"", ""3387329218487350485_1654860116"", ""3388596253536193205_1654860116"", ""3390832617136773185_1654860116"", ""3393762196008470475_1654860116""]",6,"[""3380071624223956295_1654860116"", ""3382095936673452455_1654860116"", ""3384997330569401394_1654860116"", ""3385243444266728748_1654860116"", ""3387329218487350485_1654860116"", ""3388596253536193205_1654860116"", ""3390832617136773185_1654860116"", ""3393762196008470475_1654860116""]",8,2,24,14d_plus_prev_context
w_000348,lou__y,train,0,negative_14d,2021-10-05 14:56:36+00:00,2021-10-19 14:56:36+00:00,3,0,0.0006036527037831512,"[""2677859891047428826_201309898"", ""2684230865229598845_201309898"", ""2687122907882385524_201309898""]",3,"[""2477801426619688459_201309898"", ""2524412094437079713_201309898"", ""2543458171924422403_201309898"", ""2556797352251503283_201309898"", ""2557295651211476375_201309898"", ""2578557235477402194_201309898"", ""2605141406517765720_201309898"", ""2616853920175614410_201309898"", ""2627088989821523280_201309898"", ""2645962813853743349_201309898"", ""2646709938095079295_201309898"", ""2661557482767610960_201309898"", ""2665481815567246735_201309898"", ""2665969074607311789_201309898"", ""2677859891047428826_201309898"", ""2684230865229598845_201309898"", ""2687122907882385524_201309898""]",17,14,15,14d_plus_prev_context
w_000349,lou__y,train,0,negative_14d,2021-10-14 09:54:36+00:00,2021-10-28 09:54:36+00:00,3,0,6.116857514023205e-08,"[""2684230865229598845_201309898"", ""2687122907882385524_201309898"", ""2692378422293603772_201309898""]",3,"[""2477801426619688459_201309898"", ""2524412094437079713_201309898"", ""2543458171924422403_201309898"", ""2556797352251503283_201309898"", ""2557295651211476375_201309898"", ""2578557235477402194_201309898"", ""2605141406517765720_201309898"", ""2616853920175614410_201309898"", ""2627088989821523280_201309898"", ""2645962813853743349_201309898"", ""2646709938095079295_201309898"", ""2661557482767610960_201309898"", ""2665481815567246735_201309898"", ""2665969074607311789_201309898"", ""2677859891047428826_201309898"", ""2684230865229598845_201309898"", ""2687122907882385524_201309898"", ""2692378422293603772_201309898""]",18,15,14,14d_plus_prev_context
w_000350,lou__y,train,0,negative_14d,2022-10-08 05:27:25+00:00,2022-10-22 05:27:25+00:00,3,0,3.7771142113519115e-07,"[""2944285187258803676_201309898"", ""2948593081697365084_9213284802"", ""2948720843766808420_201309898""]",3,"[""2557295651211476375_201309898"", ""2578557235477402194_201309898"", ""2605141406517765720_201309898"", ""2616853920175614410_201309898"", ""2627088989821523280_201309898"", ""2645962813853743349_201309898"", ""2646709938095079295_201309898"", ""2661557482767610960_201309898"", ""2665481815567246735_201309898"", ""2665969074607311789_201309898"", ""2677859891047428826_201309898"", ""2684230865229598845_201309898"", ""2687122907882385524_201309898"", ""2692378422293603772_201309898"", ""2708531274577833909_201309898"", ""2718190890186021082_201309898"", ""2725679000696258695_201309898"", ""2736250270911385120_201309898"", ""2743060562693591791_201309898"", ""2779287740414618219_201309898"", ""2844265709608065593_201309898"", ""2865551967080320026_201309898"", ""2896394572093864188_43307669927"", ""2897345992607097963_201309898"", ""2917785380768430620_43307669927"", ""2918293638918245301_201309898"", ""2924784729025117591_43307669927"", ""2925312340163459577_201309898"", ""2926126838193072283_201309898"", ""2944285187258803676_201309898"", ""2948593081697365084_9213284802"", ""2948720843766808420_201309898""]",32,29,0,14d_plus_prev_context
w_000351,lueg0810,test,0,negative_14d,2016-09-08 13:52:03+00:00,2016-09-22 13:52:03+00:00,3,0,0.0019388750746879395,"[""1334817971784985255_1274589733"", ""1336280489753681189_1274589733"", ""1339232125103077765_1274589733""]",3,"[""1017182033124391111_1274589733"", ""1187572186077591851_1274589733"", ""1195343407242410379_1274589733"", ""1281224252838467664_1274589733"", ""1298332824122671835_1274589733"", ""1334817971784985255_1274589733"", ""1336280489753681189_1274589733"", ""1339232125103077765_1274589733""]",8,5,24,14d_plus_prev_context
w_000352,lueg0810,test,0,negative_14d,2017-12-10 14:20:36+00:00,2017-12-24 14:20:36+00:00,4,0,0.00013835335766995544,"[""1666779619641912830_1274589733"", ""1666784735744760791_1274589733"", ""1666787441465203326_1274589733"", ""1676177225845541071_1274589733""]",4,"[""1017182033124391111_1274589733"", ""1187572186077591851_1274589733"", ""1195343407242410379_1274589733"", ""1281224252838467664_1274589733"", ""1298332824122671835_1274589733"", ""1334817971784985255_1274589733"", ""1336280489753681189_1274589733"", ""1339232125103077765_1274589733"", ""1360554092951047263_1274589733"", ""1429086947251168571_1274589733"", ""1483246188475738646_1274589733"", ""1524775902113634005_1274589733"", ""1558061133851495382_1274589733"", ""1558063413824808499_1274589733"", ""1590675665779099901_1274589733"", ""1590676739864917265_1274589733"", ""1606501072390441767_1274589733"", ""1634196506743214948_1274589733"", ""1666779619641912830_1274589733"", ""1666784735744760791_1274589733"", ""1666787441465203326_1274589733"", ""1676177225845541071_1274589733""]",22,18,10,14d_plus_prev_context
w_000353,lueg0810,test,0,negative_14d,2017-12-10 14:30:45+00:00,2017-12-24 14:30:45+00:00,3,0,0.00010402210258080725,"[""1666784735744760791_1274589733"", ""1666787441465203326_1274589733"", ""1676177225845541071_1274589733""]",3,"[""1017182033124391111_1274589733"", ""1187572186077591851_1274589733"", ""1195343407242410379_1274589733"", ""1281224252838467664_1274589733"", ""1298332824122671835_1274589733"", ""1334817971784985255_1274589733"", ""1336280489753681189_1274589733"", ""1339232125103077765_1274589733"", ""1360554092951047263_1274589733"", ""1429086947251168571_1274589733"", ""1483246188475738646_1274589733"", ""1524775902113634005_1274589733"", ""1558061133851495382_1274589733"", ""1558063413824808499_1274589733"", ""1590675665779099901_1274589733"", ""1590676739864917265_1274589733"", ""1606501072390441767_1274589733"", ""1634196506743214948_1274589733"", ""1666779619641912830_1274589733"", ""1666784735744760791_1274589733"", ""1666787441465203326_1274589733"", ""1676177225845541071_1274589733""]",22,19,10,14d_plus_prev_context
w_000354,lulala_0123,train,0,negative_14d,2019-02-28 11:20:43+00:00,2019-03-14 11:20:43+00:00,4,0,4.353578168398904e-12,"[""1989214287524085314_8413289862"", ""1992837294268190589_8413289862"", ""1994994746686211464_8413289862"", ""1997897094224140124_8413289862""]",4,"[""1843666907354426014_8413289862"", ""1844964547056650434_8413289862"", ""1920365685323505852_8413289862"", ""1934135007439221053_8413289862"", ""1949344034099923076_8413289862"", ""1964575731132426747_8413289862"", ""1989214287524085314_8413289862"", ""1992837294268190589_8413289862"", ""1994994746686211464_8413289862"", ""1997897094224140124_8413289862""]",10,6,22,14d_plus_prev_context
w_000355,lulala_0123,train,0,negative_14d,2019-03-05 11:18:59+00:00,2019-03-19 11:18:59+00:00,3,0,5.771909839175239e-12,"[""1992837294268190589_8413289862"", ""1994994746686211464_8413289862"", ""1997897094224140124_8413289862""]",3,"[""1843666907354426014_8413289862"", ""1844964547056650434_8413289862"", ""1920365685323505852_8413289862"", ""1934135007439221053_8413289862"", ""1949344034099923076_8413289862"", ""1964575731132426747_8413289862"", ""1989214287524085314_8413289862"", ""1992837294268190589_8413289862"", ""1994994746686211464_8413289862"", ""1997897094224140124_8413289862""]",10,7,22,14d_plus_prev_context
w_000356,lulala_0123,train,0,negative_14d,2020-06-21 10:19:16+00:00,2020-07-05 10:19:16+00:00,3,0,9.678562053443661e-05,"[""2336350929720481973_8413289862"", ""2341424380096904166_8413289862"", ""2346497660546223903_8413289862""]",3,"[""1843666907354426014_8413289862"", ""1844964547056650434_8413289862"", ""1920365685323505852_8413289862"", ""1934135007439221053_8413289862"", ""1949344034099923076_8413289862"", ""1964575731132426747_8413289862"", ""1989214287524085314_8413289862"", ""1992837294268190589_8413289862"", ""1994994746686211464_8413289862"", ""1997897094224140124_8413289862"", ""2021081107772138623_8413289862"", ""2062383437043294196_8413289862"", ""2067458541611788170_8413289862"", ""2082677408722106905_8413289862"", ""2092819061378148975_8413289862"", ""2113115253370626958_8413289862"", ""2128336884955149740_8413289862"", ""2143557186869880928_8413289862"", ""2158775604904463137_8413289862"", ""2189214409629141202_8413289862"", ""2204438351696542617_8413289862"", ""2219657798744946054_8413289862"", ""2224732195247814743_8413289862"", ""2255172587885566817_8413289862"", ""2270470907964997983_8413289862"", ""2290688733455595685_8413289862"", ""2305905222009816869_8413289862"", ""2321130020872798352_8413289862"", ""2331275570289012277_8413289862"", ""2336350929720481973_8413289862"", ""2341424380096904166_8413289862"", ""2346497660546223903_8413289862""]",32,29,0,14d_plus_prev_context
w_000357,luver_on_crescent,train,0,negative_14d,2020-07-07 11:08:10+00:00,2020-07-21 11:08:10+00:00,3,0,9.492765318323861e-12,"[""2347971959862066303_23326151458"", ""2351407739703904409_23326151458"", ""2353578995484047659_23326151458""]",3,"[""2183963849573317666_23326151458"", ""2184634950293007128_23326151458"", ""2235568976919022119_23326151458"", ""2250113700140632962_23326151458"", ""2337449081269716432_23326151458"", ""2347971959862066303_23326151458"", ""2351407739703904409_23326151458"", ""2353578995484047659_23326151458""]",8,5,24,14d_plus_prev_context
w_000358,luver_on_crescent,train,0,negative_14d,2020-07-12 04:54:27+00:00,2020-07-26 04:54:27+00:00,4,0,7.277916206190961e-12,"[""2351407739703904409_23326151458"", ""2353578995484047659_23326151458"", ""2358639534753049116_23326151458"", ""2358655344401795639_23326151458""]",4,"[""2183963849573317666_23326151458"", ""2184634950293007128_23326151458"", ""2235568976919022119_23326151458"", ""2250113700140632962_23326151458"", ""2337449081269716432_23326151458"", ""2347971959862066303_23326151458"", ""2351407739703904409_23326151458"", ""2353578995484047659_23326151458"", ""2358639534753049116_23326151458"", ""2358655344401795639_23326151458""]",10,6,22,14d_plus_prev_context
w_000359,luver_on_crescent,train,0,negative_14d,2020-07-15 04:48:21+00:00,2020-07-29 04:48:21+00:00,5,0,1.419096676435349e-13,"[""2353578995484047659_23326151458"", ""2358639534753049116_23326151458"", ""2358655344401795639_23326151458"", ""2362467361172499861_23326151458"", ""2362965897010145228_23326151458""]",5,"[""2183963849573317666_23326151458"", ""2184634950293007128_23326151458"", ""2235568976919022119_23326151458"", ""2250113700140632962_23326151458"", ""2337449081269716432_23326151458"", ""2347971959862066303_23326151458"", ""2351407739703904409_23326151458"", ""2353578995484047659_23326151458"", ""2358639534753049116_23326151458"", ""2358655344401795639_23326151458"", ""2362467361172499861_23326151458"", ""2362965897010145228_23326151458""]",12,7,20,14d_plus_prev_context
w_000360,m_m12150605,test,0,negative_14d,2023-06-29 02:49:49+00:00,2023-07-13 02:49:49+00:00,6,0,0.18694701278582215,"[""3135552346558892952_60332717080"", ""3135555533726671686_60332717080"", ""3135556683729447371_60332717080"", ""3137754708874719725_60332717080"", ""3140131174853691872_60332717080"", ""3145426546601972599_60332717080""]",6,"[""3135552346558892952_60332717080"", ""3135555533726671686_60332717080"", ""3135556683729447371_60332717080"", ""3137754708874719725_60332717080"", ""3140131174853691872_60332717080"", ""3145426546601972599_60332717080""]",6,0,26,14d_plus_prev_context
w_000361,m_m12150605,test,0,negative_14d,2023-06-29 02:58:26+00:00,2023-07-13 02:58:26+00:00,4,0,0.2794809936895035,"[""3135556683729447371_60332717080"", ""3137754708874719725_60332717080"", ""3140131174853691872_60332717080"", ""3145426546601972599_60332717080""]",4,"[""3135552346558892952_60332717080"", ""3135555533726671686_60332717080"", ""3135556683729447371_60332717080"", ""3137754708874719725_60332717080"", ""3140131174853691872_60332717080"", ""3145426546601972599_60332717080""]",6,2,26,14d_plus_prev_context
w_000362,m_m12150605,test,0,negative_14d,2023-07-02 03:45:31+00:00,2023-07-16 03:45:31+00:00,3,0,0.09866009148148196,"[""3137754708874719725_60332717080"", ""3140131174853691872_60332717080"", ""3145426546601972599_60332717080""]",3,"[""3135552346558892952_60332717080"", ""3135555533726671686_60332717080"", ""3135556683729447371_60332717080"", ""3137754708874719725_60332717080"", ""3140131174853691872_60332717080"", ""3145426546601972599_60332717080""]",6,3,26,14d_plus_prev_context
w_000363,matcha_growth,train,0,negative_14d,2023-07-22 11:52:37+00:00,2023-08-05 11:52:37+00:00,3,0,0.00012472577675479745,"[""3152495392169106030_60735344399"", ""3155281347175186451_60735344399"", ""3160349100101740905_60735344399""]",3,"[""3152495392169106030_60735344399"", ""3155281347175186451_60735344399"", ""3160349100101740905_60735344399""]",3,0,29,14d_plus_prev_context
w_000364,matcha_growth,train,0,negative_14d,2023-07-26 08:07:49+00:00,2023-08-09 08:07:49+00:00,3,0,0.00012472579362143288,"[""3155281347175186451_60735344399"", ""3160349100101740905_60735344399"", ""3165371049618009871_60735344399""]",3,"[""3152495392169106030_60735344399"", ""3155281347175186451_60735344399"", ""3160349100101740905_60735344399"", ""3165371049618009871_60735344399""]",4,1,28,14d_plus_prev_context
w_000365,matcha_growth,train,0,negative_14d,2023-08-02 07:56:32+00:00,2023-08-16 07:56:32+00:00,3,0,2.8228051673843478e-11,"[""3160349100101740905_60735344399"", ""3165371049618009871_60735344399"", ""3168189737895285408_60735344399""]",3,"[""3152495392169106030_60735344399"", ""3155281347175186451_60735344399"", ""3160349100101740905_60735344399"", ""3165371049618009871_60735344399"", ""3168189737895285408_60735344399""]",5,2,27,14d_plus_prev_context
w_000366,miem29664,train,0,negative_14d,2021-12-24 11:47:37+00:00,2022-01-07 11:47:37+00:00,5,0,3.2005011479441234e-05,"[""2735746824698055335_50707871146"", ""2739997718289552038_50707871146"", ""2742165787698876640_50707871146"", ""2743100479499041109_50707871146"", ""2743102227013917651_50707871146""]",5,"[""2722724522553108665_50707871146"", ""2724904296998268360_50707871146"", ""2727127673154707297_50707871146"", ""2727838894170496559_50707871146"", ""2728530121484221133_50707871146"", ""2729311888017326371_50707871146"", ""2731382085180012028_50707871146"", ""2732227900605949046_50707871146"", ""2732915284930562014_50707871146"", ""2735106589618281668_50707871146"", ""2735132736347400186_50707871146"", ""2735744944559340786_50707871146"", ""2735746824698055335_50707871146"", ""2739997718289552038_50707871146"", ""2742165787698876640_50707871146"", ""2743100479499041109_50707871146"", ""2743102227013917651_50707871146""]",17,12,15,14d_plus_prev_context
w_000367,miem29664,train,0,negative_14d,2022-01-02 08:20:57+00:00,2022-01-16 08:20:57+00:00,7,0,5.2217662008447896e-05,"[""2742165787698876640_50707871146"", ""2743100479499041109_50707871146"", ""2743102227013917651_50707871146"", ""2745997377964773935_50707871146"", ""2746503519593625781_50707871146"", ""2746528035619280829_50707871146"", ""2746603766756074602_50707871146""]",7,"[""2722724522553108665_50707871146"", ""2724904296998268360_50707871146"", ""2727127673154707297_50707871146"", ""2727838894170496559_50707871146"", ""2728530121484221133_50707871146"", ""2729311888017326371_50707871146"", ""2731382085180012028_50707871146"", ""2732227900605949046_50707871146"", ""2732915284930562014_50707871146"", ""2735106589618281668_50707871146"", ""2735132736347400186_50707871146"", ""2735744944559340786_50707871146"", ""2735746824698055335_50707871146"", ""2739997718289552038_50707871146"", ""2742165787698876640_50707871146"", ""2743100479499041109_50707871146"", ""2743102227013917651_50707871146"", ""2745997377964773935_50707871146"", ""2746503519593625781_50707871146"", ""2746528035619280829_50707871146"", ""2746603766756074602_50707871146""]",21,14,11,14d_plus_prev_context
