window_id,username,split,window_label,window_type,window_start,window_end,n_posts_in_14d,n_high_risk_posts,mean_p_depression_tcal,anchor_post_ids,anchor_post_count,selected_post_ids,selected_post_count,prev_context_count,padding_needed,source_rule
w_000249,food.nius,val,0,negative_14d,2023-04-14 08:46:23+00:00,2023-04-28 08:46:23+00:00,31,0,3.171072638477173e-19,"[""3080648856916848870_58592450452"", ""3080657227866945043_58592450452"", ""3080657641903266607_58592450452"", ""3080657914558343779_58592450452"", ""3080660267059521304_58592450452"", ""3080660482663604671_58592450452"", ""3080663469091815439_58592450452"", ""3080663882574729870_58592450452"", ""3080667337263663236_58592450452"", ""3080667597201451073_58592450452"", ""3080667818106986056_58592450452"", ""3080672366594877417_58592450452"", ""3080672613194624437_58592450452"", ""3080673491154705290_58592450452"", ""3080673757484622217_58592450452"", ""3080673982676932760_58592450452"", ""3080674210368724915_58592450452"", ""3081481471022383210_58592450452"", ""3082206114062607268_58592450452"", ""3082628887834731651_58592450452"", ""3084078142523440677_58592450452"", ""3084803770807123131_58592450452"", ""3085664036516086925_58592450452"", ""3085684026350877198_58592450452"", ""3085694172170909984_58592450452"", ""3085698965102884067_58592450452"", ""3085720884090803336_58592450452"", ""3085722769044308305_58592450452"", ""3085724813600045113_58592450452"", ""3087724029222569501_58592450452"", ""3089885606650584087_58592450452""]",31,"[""3085684026350877198_58592450452"", ""3085694172170909984_58592450452"", ""3085698965102884067_58592450452"", ""3085720884090803336_58592450452"", ""3085722769044308305_58592450452"", ""3085724813600045113_58592450452"", ""3087724029222569501_58592450452"", ""3089885606650584087_58592450452""]",8,0,0,14d_plus_prev_context
w_000250,food_share_anywhere,train,0,negative_14d,2021-08-20 03:03:49+00:00,2021-09-03 03:03:49+00:00,6,0,8.880170496528475e-19,"[""2644161451042043407_46277224139"", ""2646628471432258741_46277224139"", ""2648477127613535727_46277224139"", ""2649180115202063466_46277224139"", ""2649280992206328685_46277224139"", ""2651594632273972629_46277224139""]",6,"[""2610290231851763120_46277224139"", ""2611642236939781841_46277224139"", ""2644161451042043407_46277224139"", ""2646628471432258741_46277224139"", ""2648477127613535727_46277224139"", ""2649180115202063466_46277224139"", ""2649280992206328685_46277224139"", ""2651594632273972629_46277224139""]",8,2,0,14d_plus_prev_context
w_000251,food_share_anywhere,train,0,negative_14d,2021-08-23 12:45:21+00:00,2021-09-06 12:45:21+00:00,6,0,1.0304874567293852e-18,"[""2646628471432258741_46277224139"", ""2648477127613535727_46277224139"", ""2649180115202063466_46277224139"", ""2649280992206328685_46277224139"", ""2651594632273972629_46277224139"", ""2655265249118630049_46277224139""]",6,"[""2611642236939781841_46277224139"", ""2644161451042043407_46277224139"", ""2646628471432258741_46277224139"", ""2648477127613535727_46277224139"", ""2649180115202063466_46277224139"", ""2649280992206328685_46277224139"", ""2651594632273972629_46277224139"", ""2655265249118630049_46277224139""]",8,2,0,14d_plus_prev_context
w_000252,food_share_anywhere,train,0,negative_14d,2021-08-27 04:35:26+00:00,2021-09-10 04:35:26+00:00,4,0,7.142515598012471e-19,"[""2649280992206328685_46277224139"", ""2651594632273972629_46277224139"", ""2655265249118630049_46277224139"", ""2658141462876987351_46277224139""]",4,"[""2644161451042043407_46277224139"", ""2646628471432258741_46277224139"", ""2648477127613535727_46277224139"", ""2649180115202063466_46277224139"", ""2649280992206328685_46277224139"", ""2651594632273972629_46277224139"", ""2655265249118630049_46277224139"", ""2658141462876987351_46277224139""]",8,4,0,14d_plus_prev_context
w_000253,foodie.bongbong,train,0,negative_14d,2023-03-01 03:01:56+00:00,2023-03-15 03:01:56+00:00,15,0,1.8145581669664057e-19,"[""3048585361558407083_58409891098"", ""3048695002770638027_58409891098"", ""3048771237802445935_58409891098"", ""3050064196510497101_58409891098"", ""3050774266132662455_58409891098"", ""3050985580201319056_58409891098"", ""3051695358107049604_58409891098"", ""3052424975466007944_58409891098"", ""3053243810804918176_58409891098"", ""3053884512443968060_58409891098"", ""3054710445542667471_58409891098"", ""3055480296503466860_58409891098"", ""3055837685838892136_58409891098"", ""3057297202709449269_58409891098"", ""3058253662799063310_58409891098""]",15,"[""3052424975466007944_58409891098"", ""3053243810804918176_58409891098"", ""3053884512443968060_58409891098"", ""3054710445542667471_58409891098"", ""3055480296503466860_58409891098"", ""3055837685838892136_58409891098"", ""3057297202709449269_58409891098"", ""3058253662799063310_58409891098""]",8,0,0,14d_plus_prev_context
w_000254,foodie.bongbong,train,0,negative_14d,2023-03-03 04:00:00+00:00,2023-03-17 04:00:00+00:00,14,0,9.338253652035072e-20,"[""3050064196510497101_58409891098"", ""3050774266132662455_58409891098"", ""3050985580201319056_58409891098"", ""3051695358107049604_58409891098"", ""3052424975466007944_58409891098"", ""3053243810804918176_58409891098"", ""3053884512443968060_58409891098"", ""3054710445542667471_58409891098"", ""3055480296503466860_58409891098"", ""3055837685838892136_58409891098"", ""3057297202709449269_58409891098"", ""3058253662799063310_58409891098"", ""3058942659013582047_58409891098"", ""3059652802451996481_58409891098""]",14,"[""3053884512443968060_58409891098"", ""3054710445542667471_58409891098"", ""3055480296503466860_58409891098"", ""3055837685838892136_58409891098"", ""3057297202709449269_58409891098"", ""3058253662799063310_58409891098"", ""3058942659013582047_58409891098"", ""3059652802451996481_58409891098""]",8,0,0,14d_plus_prev_context
w_000255,foodie.bongbong,train,0,negative_14d,2023-03-05 10:00:00+00:00,2023-03-19 10:00:00+00:00,12,0,1.0621769752413743e-19,"[""3051695358107049604_58409891098"", ""3052424975466007944_58409891098"", ""3053243810804918176_58409891098"", ""3053884512443968060_58409891098"", ""3054710445542667471_58409891098"", ""3055480296503466860_58409891098"", ""3055837685838892136_58409891098"", ""3057297202709449269_58409891098"", ""3058253662799063310_58409891098"", ""3058942659013582047_58409891098"", ""3059652802451996481_58409891098"", ""3061647348555662173_58409891098""]",12,"[""3054710445542667471_58409891098"", ""3055480296503466860_58409891098"", ""3055837685838892136_58409891098"", ""3057297202709449269_58409891098"", ""3058253662799063310_58409891098"", ""3058942659013582047_58409891098"", ""3059652802451996481_58409891098"", ""3061647348555662173_58409891098""]",8,0,0,14d_plus_prev_context
w_000256,foodie_nana_,train,0,negative_14d,2019-03-05 11:09:24+00:00,2019-03-19 11:09:24+00:00,11,0,8.27033802084944e-14,"[""1992832469057697773_1911646380"", ""1993605477699461448_1911646380"", ""1994294508305441949_1911646380"", ""1995026412163943306_1911646380"", ""1995757410044364514_1911646380"", ""1996259540543102676_1911646380"", ""1997212479449447225_1911646380"", ""1998666686765206522_1911646380"", ""1999384376865969521_1911646380"", ""2000829288413103480_1911646380"", ""2002273903330648435_1911646380""]",11,"[""1995026412163943306_1911646380"", ""1995757410044364514_1911646380"", ""1996259540543102676_1911646380"", ""1997212479449447225_1911646380"", ""1998666686765206522_1911646380"", ""1999384376865969521_1911646380"", ""2000829288413103480_1911646380"", ""2002273903330648435_1911646380""]",8,0,0,14d_plus_prev_context
w_000257,foodie_nana_,train,0,negative_14d,2019-03-07 11:34:13+00:00,2019-03-21 11:34:13+00:00,10,0,9.189091939637116e-14,"[""1994294508305441949_1911646380"", ""1995026412163943306_1911646380"", ""1995757410044364514_1911646380"", ""1996259540543102676_1911646380"", ""1997212479449447225_1911646380"", ""1998666686765206522_1911646380"", ""1999384376865969521_1911646380"", ""2000829288413103480_1911646380"", ""2002273903330648435_1911646380"", ""2003722611033290275_1911646380""]",10,"[""1995757410044364514_1911646380"", ""1996259540543102676_1911646380"", ""1997212479449447225_1911646380"", ""1998666686765206522_1911646380"", ""1999384376865969521_1911646380"", ""2000829288413103480_1911646380"", ""2002273903330648435_1911646380"", ""2003722611033290275_1911646380""]",8,0,0,14d_plus_prev_context
w_000258,foodie_nana_,train,0,negative_14d,2019-03-08 11:48:22+00:00,2019-03-22 11:48:22+00:00,11,0,8.378982913854203e-14,"[""1995026412163943306_1911646380"", ""1995757410044364514_1911646380"", ""1996259540543102676_1911646380"", ""1997212479449447225_1911646380"", ""1998666686765206522_1911646380"", ""1999384376865969521_1911646380"", ""2000829288413103480_1911646380"", ""2002273903330648435_1911646380"", ""2003722611033290275_1911646380"", ""2004477688052207010_1911646380"", ""2005170031705417159_1911646380""]",11,"[""1997212479449447225_1911646380"", ""1998666686765206522_1911646380"", ""1999384376865969521_1911646380"", ""2000829288413103480_1911646380"", ""2002273903330648435_1911646380"", ""2003722611033290275_1911646380"", ""2004477688052207010_1911646380"", ""2005170031705417159_1911646380""]",8,0,0,14d_plus_prev_context
w_000259,foodie_tuna0415,train,0,negative_14d,2024-02-17 10:49:00+00:00,2024-03-02 10:49:00+00:00,6,0,1.7794280263717147e-13,"[""3304666273609123778_63980530571"", ""3306215264033344540_63980530571"", ""3306870123300632617_63980530571"", ""3308301043496907614_63980530571"", ""3310401896886245028_63980530571"", ""3313426649003639522_63980530571""]",6,"[""3304666273609123778_63980530571"", ""3306215264033344540_63980530571"", ""3306870123300632617_63980530571"", ""3308301043496907614_63980530571"", ""3310401896886245028_63980530571"", ""3313426649003639522_63980530571""]",6,0,2,14d_plus_prev_context
w_000260,foodie_tuna0415,train,0,negative_14d,2024-02-20 11:47:39+00:00,2024-03-05 11:47:39+00:00,4,0,2.6518396581040367e-13,"[""3306870123300632617_63980530571"", ""3308301043496907614_63980530571"", ""3310401896886245028_63980530571"", ""3313426649003639522_63980530571""]",4,"[""3304666273609123778_63980530571"", ""3306215264033344540_63980530571"", ""3306870123300632617_63980530571"", ""3308301043496907614_63980530571"", ""3310401896886245028_63980530571"", ""3313426649003639522_63980530571""]",6,2,2,14d_plus_prev_context
w_000261,foodie_tuna0415,train,0,negative_14d,2024-02-22 11:10:38+00:00,2024-03-07 11:10:38+00:00,3,0,1.2159020156162875e-14,"[""3308301043496907614_63980530571"", ""3310401896886245028_63980530571"", ""3313426649003639522_63980530571""]",3,"[""3304666273609123778_63980530571"", ""3306215264033344540_63980530571"", ""3306870123300632617_63980530571"", ""3308301043496907614_63980530571"", ""3310401896886245028_63980530571"", ""3313426649003639522_63980530571""]",6,3,2,14d_plus_prev_context
w_000262,foodjiwara,val,0,negative_14d,2019-11-03 09:41:57+00:00,2019-11-17 09:41:57+00:00,5,0,3.847331510780909e-17,"[""2168908955455384620_12419890290"", ""2172086004823322243_12419890290"", ""2173351085074655131_12419890290"", ""2173903475112809641_12419890290"", ""2177765828598359748_12419890290""]",5,"[""2157198655282947074_12419890290"", ""2168908955455384620_12419890290"", ""2172086004823322243_12419890290"", ""2173351085074655131_12419890290"", ""2173903475112809641_12419890290"", ""2177765828598359748_12419890290""]",6,1,2,14d_plus_prev_context
w_000263,foodjiwara,val,0,negative_14d,2019-11-07 18:54:11+00:00,2019-11-21 18:54:11+00:00,5,0,2.824469346753193e-17,"[""2172086004823322243_12419890290"", ""2173351085074655131_12419890290"", ""2173903475112809641_12419890290"", ""2177765828598359748_12419890290"", ""2179196479000067404_12419890290""]",5,"[""2157198655282947074_12419890290"", ""2168908955455384620_12419890290"", ""2172086004823322243_12419890290"", ""2173351085074655131_12419890290"", ""2173903475112809641_12419890290"", ""2177765828598359748_12419890290"", ""2179196479000067404_12419890290""]",7,2,1,14d_plus_prev_context
w_000264,foodjiwara,val,0,negative_14d,2019-11-09 12:47:40+00:00,2019-11-23 12:47:40+00:00,5,0,1.1769105803808104e-16,"[""2173351085074655131_12419890290"", ""2173903475112809641_12419890290"", ""2177765828598359748_12419890290"", ""2179196479000067404_12419890290"", ""2182851239653685149_12419890290""]",5,"[""2157198655282947074_12419890290"", ""2168908955455384620_12419890290"", ""2172086004823322243_12419890290"", ""2173351085074655131_12419890290"", ""2173903475112809641_12419890290"", ""2177765828598359748_12419890290"", ""2179196479000067404_12419890290"", ""2182851239653685149_12419890290""]",8,3,0,14d_plus_prev_context
w_000265,fourestvibe,train,0,negative_14d,2024-01-12 13:49:28+00:00,2024-01-26 13:49:28+00:00,8,0,3.0069926303729995e-14,"[""3278665183748488717_64173747139"", ""3279845635912499528_64173747139"", ""3280746734329724391_64173747139"", ""3282327906784515696_64173747139"", ""3283777582255691903_64173747139"", ""3284919037393369293_64173747139"", ""3286527958004425164_64173747139"", ""3288123025215415986_64173747139""]",8,"[""3278665183748488717_64173747139"", ""3279845635912499528_64173747139"", ""3280746734329724391_64173747139"", ""3282327906784515696_64173747139"", ""3283777582255691903_64173747139"", ""3284919037393369293_64173747139"", ""3286527958004425164_64173747139"", ""3288123025215415986_64173747139""]",8,0,0,14d_plus_prev_context
w_000266,fourestvibe,train,0,negative_14d,2024-01-14 04:54:49+00:00,2024-01-28 04:54:49+00:00,8,0,6.68024158705056e-14,"[""3279845635912499528_64173747139"", ""3280746734329724391_64173747139"", ""3282327906784515696_64173747139"", ""3283777582255691903_64173747139"", ""3284919037393369293_64173747139"", ""3286527958004425164_64173747139"", ""3288123025215415986_64173747139"", ""3289942004128941327_64173747139""]",8,"[""3279845635912499528_64173747139"", ""3280746734329724391_64173747139"", ""3282327906784515696_64173747139"", ""3283777582255691903_64173747139"", ""3284919037393369293_64173747139"", ""3286527958004425164_64173747139"", ""3288123025215415986_64173747139"", ""3289942004128941327_64173747139""]",8,0,0,14d_plus_prev_context
w_000267,fourestvibe,train,0,negative_14d,2024-01-17 15:06:39+00:00,2024-01-31 15:06:39+00:00,8,0,6.523819698629064e-14,"[""3282327906784515696_64173747139"", ""3283777582255691903_64173747139"", ""3284919037393369293_64173747139"", ""3286527958004425164_64173747139"", ""3288123025215415986_64173747139"", ""3289942004128941327_64173747139"", ""3290935910597445406_64173747139"", ""3292396490504895375_64173747139""]",8,"[""3282327906784515696_64173747139"", ""3283777582255691903_64173747139"", ""3284919037393369293_64173747139"", ""3286527958004425164_64173747139"", ""3288123025215415986_64173747139"", ""3289942004128941327_64173747139"", ""3290935910597445406_64173747139"", ""3292396490504895375_64173747139""]",8,0,0,14d_plus_prev_context
w_000268,freedom122021,train,0,negative_14d,2018-07-21 03:11:32+00:00,2018-08-04 03:11:32+00:00,6,0,2.7586293985595925e-16,"[""1828067858715025774_3567176863"", ""1829686676205949510_3567176863"", ""1830411053058824004_3567176863"", ""1833941342481556782_3567176863"", ""1835563372885023132_3567176863"", ""1836790692278729977_3567176863""]",6,"[""1828067858715025774_3567176863"", ""1829686676205949510_3567176863"", ""1830411053058824004_3567176863"", ""1833941342481556782_3567176863"", ""1835563372885023132_3567176863"", ""1836790692278729977_3567176863""]",6,0,2,14d_plus_prev_context
w_000269,freedom122021,train,0,negative_14d,2018-07-23 08:47:50+00:00,2018-08-06 08:47:50+00:00,8,0,2.2209763519945227e-16,"[""1829686676205949510_3567176863"", ""1830411053058824004_3567176863"", ""1833941342481556782_3567176863"", ""1835563372885023132_3567176863"", ""1836790692278729977_3567176863"", ""1838242680631888469_3567176863"", ""1838977216399485000_3567176863"", ""1839751526340701824_3567176863""]",8,"[""1829686676205949510_3567176863"", ""1830411053058824004_3567176863"", ""1833941342481556782_3567176863"", ""1835563372885023132_3567176863"", ""1836790692278729977_3567176863"", ""1838242680631888469_3567176863"", ""1838977216399485000_3567176863"", ""1839751526340701824_3567176863""]",8,0,0,14d_plus_prev_context
w_000270,freedom122021,train,0,negative_14d,2018-07-29 05:41:06+00:00,2018-08-12 05:41:06+00:00,6,0,2.957455444045677e-16,"[""1833941342481556782_3567176863"", ""1835563372885023132_3567176863"", ""1836790692278729977_3567176863"", ""1838242680631888469_3567176863"", ""1838977216399485000_3567176863"", ""1839751526340701824_3567176863""]",6,"[""1829686676205949510_3567176863"", ""1830411053058824004_3567176863"", ""1833941342481556782_3567176863"", ""1835563372885023132_3567176863"", ""1836790692278729977_3567176863"", ""1838242680631888469_3567176863"", ""1838977216399485000_3567176863"", ""1839751526340701824_3567176863""]",8,2,0,14d_plus_prev_context
w_000271,frog_egghead,train,0,negative_14d,2025-09-16 06:00:03+00:00,2025-09-30 06:00:03+00:00,17,0,1.513934729752452e-11,"[""3722716435484739297_4311617318"", ""3722719150147345714_4311617318"", ""3722720773259094791_4311617318"", ""3722725056012603594_4311617318"", ""3723499495019811283_4311617318"", ""3723501225296010687_4311617318"", ""3723503304244760956_4311617318"", ""3724897097737060597_4311617318"", ""3724900079216142349_4311617318"", ""3727799477604460328_4311617318"", ""3727811604620783513_4311617318"", ""3728517915926885008_4311617318"", ""3728522445112509228_4311617318"", ""3728528290554639415_4311617318"", ""3729805118692096768_4311617318"", ""3729807638218931725_4311617318"", ""3729809040383137540_4311617318""]",17,"[""3727799477604460328_4311617318"", ""3727811604620783513_4311617318"", ""3728517915926885008_4311617318"", ""3728522445112509228_4311617318"", ""3728528290554639415_4311617318"", ""3729805118692096768_4311617318"", ""3729807638218931725_4311617318"", ""3729809040383137540_4311617318""]",8,0,0,14d_plus_prev_context
w_000272,frog_egghead,train,0,negative_14d,2025-09-17 07:55:51+00:00,2025-10-01 07:55:51+00:00,13,0,1.9792726647926555e-11,"[""3723499495019811283_4311617318"", ""3723501225296010687_4311617318"", ""3723503304244760956_4311617318"", ""3724897097737060597_4311617318"", ""3724900079216142349_4311617318"", ""3727799477604460328_4311617318"", ""3727811604620783513_4311617318"", ""3728517915926885008_4311617318"", ""3728522445112509228_4311617318"", ""3728528290554639415_4311617318"", ""3729805118692096768_4311617318"", ""3729807638218931725_4311617318"", ""3729809040383137540_4311617318""]",13,"[""3727799477604460328_4311617318"", ""3727811604620783513_4311617318"", ""3728517915926885008_4311617318"", ""3728522445112509228_4311617318"", ""3728528290554639415_4311617318"", ""3729805118692096768_4311617318"", ""3729807638218931725_4311617318"", ""3729809040383137540_4311617318""]",8,0,0,14d_plus_prev_context
w_000273,frog_egghead,train,0,negative_14d,2025-09-19 06:12:38+00:00,2025-10-03 06:12:38+00:00,10,0,2.3538103361697163e-11,"[""3724897097737060597_4311617318"", ""3724900079216142349_4311617318"", ""3727799477604460328_4311617318"", ""3727811604620783513_4311617318"", ""3728517915926885008_4311617318"", ""3728522445112509228_4311617318"", ""3728528290554639415_4311617318"", ""3729805118692096768_4311617318"", ""3729807638218931725_4311617318"", ""3729809040383137540_4311617318""]",10,"[""3727799477604460328_4311617318"", ""3727811604620783513_4311617318"", ""3728517915926885008_4311617318"", ""3728522445112509228_4311617318"", ""3728528290554639415_4311617318"", ""3729805118692096768_4311617318"", ""3729807638218931725_4311617318"", ""3729809040383137540_4311617318""]",8,0,0,14d_plus_prev_context
w_000274,gladys.tsai,val,0,negative_14d,2018-05-24 15:06:06+00:00,2018-06-07 15:06:06+00:00,4,0,9.091762470343548e-11,"[""1786390524418915392_371045487"", ""1788486530686100005_371045487"", ""1792109609815562204_371045487"", ""1793543583775577890_371045487""]",4,"[""1714513789473080320_371045487"", ""1715987674047450187_371045487"", ""1747959298342724432_371045487"", ""1778385772259244061_371045487"", ""1786390524418915392_371045487"", ""1788486530686100005_371045487"", ""1792109609815562204_371045487"", ""1793543583775577890_371045487""]",8,4,0,14d_plus_prev_context
w_000275,gladys.tsai,val,0,negative_14d,2018-05-27 12:30:30+00:00,2018-06-10 12:30:30+00:00,3,0,1.2111568122795805e-10,"[""1788486530686100005_371045487"", ""1792109609815562204_371045487"", ""1793543583775577890_371045487""]",3,"[""1714513789473080320_371045487"", ""1715987674047450187_371045487"", ""1747959298342724432_371045487"", ""1778385772259244061_371045487"", ""1786390524418915392_371045487"", ""1788486530686100005_371045487"", ""1792109609815562204_371045487"", ""1793543583775577890_371045487""]",8,5,0,14d_plus_prev_context
w_000276,gladys.tsai,val,0,negative_14d,2018-07-15 14:09:25+00:00,2018-07-29 14:09:25+00:00,3,0,1.1950577860816842e-08,"[""1824050331527259565_371045487"", ""1831325837280849436_371045487"", ""1834030748351093756_371045487""]",3,"[""1792109609815562204_371045487"", ""1793543583775577890_371045487"", ""1809470440685240796_371045487"", ""1813762130216542592_371045487"", ""1821096149614609758_371045487"", ""1824050331527259565_371045487"", ""1831325837280849436_371045487"", ""1834030748351093756_371045487""]",8,5,0,14d_plus_prev_context
w_000277,goooo9t,train,0,negative_14d,2025-03-12 14:00:32+00:00,2025-03-26 14:00:32+00:00,4,0,0.00034196157943724016,"[""3586700434242692690_52860904893"", ""3589467016664858916_52860904893"", ""3590114823209704160_52860904893"", ""3594568557436554502_52860904893""]",4,"[""3063406207525666229_52860904893"", ""3422176523537728055_52860904893"", ""3425800364102109248_52860904893"", ""3439570066154769249_52860904893"", ""3586700434242692690_52860904893"", ""3589467016664858916_52860904893"", ""3590114823209704160_52860904893"", ""3594568557436554502_52860904893""]",8,4,0,14d_plus_prev_context
w_000278,goooo9t,train,0,negative_14d,2025-03-16 09:37:14+00:00,2025-03-30 09:37:14+00:00,3,0,0.0002287248266461869,"[""3589467016664858916_52860904893"", ""3590114823209704160_52860904893"", ""3594568557436554502_52860904893""]",3,"[""3063406207525666229_52860904893"", ""3422176523537728055_52860904893"", ""3425800364102109248_52860904893"", ""3439570066154769249_52860904893"", ""3586700434242692690_52860904893"", ""3589467016664858916_52860904893"", ""3590114823209704160_52860904893"", ""3594568557436554502_52860904893""]",8,5,0,14d_plus_prev_context
w_000279,goooo9t,train,0,negative_14d,2025-04-01 12:01:10+00:00,2025-04-15 12:01:10+00:00,4,0,5.399653808023448e-15,"[""3601135871541547998_52860904893"", ""3604794457188322773_52860904893"", ""3608101079213792043_52860904893"", ""3610546762873384963_52860904893""]",4,"[""3586700434242692690_52860904893"", ""3589467016664858916_52860904893"", ""3590114823209704160_52860904893"", ""3594568557436554502_52860904893"", ""3601135871541547998_52860904893"", ""3604794457188322773_52860904893"", ""3608101079213792043_52860904893"", ""3610546762873384963_52860904893""]",8,4,0,14d_plus_prev_context
w_000280,grow_study_,train,0,negative_14d,2024-01-21 08:38:57+00:00,2024-02-04 08:38:57+00:00,12,0,4.924031041814817e-16,"[""3285031870294488964_59251898911"", ""3285720926141668057_59251898911"", ""3286466091198379970_59251898911"", ""3287310103971002566_59251898911"", ""3288043108398106589_59251898911"", ""3288752632432027460_59251898911"", ""3289453504564759973_59251898911"", ""3290233758447155581_59251898911"", ""3291529614504987252_59251898911"", ""3292352292371413139_59251898911"", ""3293131274088062986_59251898911"", ""3294415601262229919_59251898911""]",12,"[""3288043108398106589_59251898911"", ""3288752632432027460_59251898911"", ""3289453504564759973_59251898911"", ""3290233758447155581_59251898911"", ""3291529614504987252_59251898911"", ""3292352292371413139_59251898911"", ""3293131274088062986_59251898911"", ""3294415601262229919_59251898911""]",8,0,0,14d_plus_prev_context
w_000281,grow_study_,train,0,negative_14d,2024-01-23 08:08:29+00:00,2024-02-06 08:08:29+00:00,11,0,2.9993860307819126e-15,"[""3286466091198379970_59251898911"", ""3287310103971002566_59251898911"", ""3288043108398106589_59251898911"", ""3288752632432027460_59251898911"", ""3289453504564759973_59251898911"", ""3290233758447155581_59251898911"", ""3291529614504987252_59251898911"", ""3292352292371413139_59251898911"", ""3293131274088062986_59251898911"", ""3294415601262229919_59251898911"", ""3295982116201715799_59251898911""]",11,"[""3288752632432027460_59251898911"", ""3289453504564759973_59251898911"", ""3290233758447155581_59251898911"", ""3291529614504987252_59251898911"", ""3292352292371413139_59251898911"", ""3293131274088062986_59251898911"", ""3294415601262229919_59251898911"", ""3295982116201715799_59251898911""]",8,0,0,14d_plus_prev_context
w_000282,grow_study_,train,0,negative_14d,2024-01-25 12:21:44+00:00,2024-02-08 12:21:44+00:00,10,0,1.337335123332313e-10,"[""3288043108398106589_59251898911"", ""3288752632432027460_59251898911"", ""3289453504564759973_59251898911"", ""3290233758447155581_59251898911"", ""3291529614504987252_59251898911"", ""3292352292371413139_59251898911"", ""3293131274088062986_59251898911"", ""3294415601262229919_59251898911"", ""3295982116201715799_59251898911"", ""3297443258388223900_59251898911""]",10,"[""3289453504564759973_59251898911"", ""3290233758447155581_59251898911"", ""3291529614504987252_59251898911"", ""3292352292371413139_59251898911"", ""3293131274088062986_59251898911"", ""3294415601262229919_59251898911"", ""3295982116201715799_59251898911"", ""3297443258388223900_59251898911""]",8,0,0,14d_plus_prev_context
w_000283,hanburger_itjan,train,0,negative_14d,2021-08-24 01:02:45+00:00,2021-09-07 01:02:45+00:00,4,0,7.944848130214677e-07,"[""2646999612768154156_32916940931"", ""2649296661773577934_32916940931"", ""2652316001511127406_32916940931"", ""2654552079814969937_32916940931""]",4,"[""2640158481099102089_32916940931"", ""2644368501298954021_32916940931"", ""2646999612768154156_32916940931"", ""2649296661773577934_32916940931"", ""2652316001511127406_32916940931"", ""2654552079814969937_32916940931""]",6,2,2,14d_plus_prev_context
w_000284,hanburger_itjan,train,0,negative_14d,2021-08-27 05:06:34+00:00,2021-09-10 05:06:34+00:00,4,0,7.955132535902854e-07,"[""2649296661773577934_32916940931"", ""2652316001511127406_32916940931"", ""2654552079814969937_32916940931"", ""2657205529392708808_32916940931""]",4,"[""2640158481099102089_32916940931"", ""2644368501298954021_32916940931"", ""2646999612768154156_32916940931"", ""2649296661773577934_32916940931"", ""2652316001511127406_32916940931"", ""2654552079814969937_32916940931"", ""2657205529392708808_32916940931""]",7,3,1,14d_plus_prev_context
w_000285,hanburger_itjan,train,0,negative_14d,2021-08-31 09:05:27+00:00,2021-09-14 09:05:27+00:00,5,0,7.93449424996151e-07,"[""2652316001511127406_32916940931"", ""2654552079814969937_32916940931"", ""2657205529392708808_32916940931"", ""2659560940057787382_32916940931"", ""2661760079369735344_32916940931""]",5,"[""2644368501298954021_32916940931"", ""2646999612768154156_32916940931"", ""2649296661773577934_32916940931"", ""2652316001511127406_32916940931"", ""2654552079814969937_32916940931"", ""2657205529392708808_32916940931"", ""2659560940057787382_32916940931"", ""2661760079369735344_32916940931""]",8,3,0,14d_plus_prev_context
w_000286,hao_emo520,train,0,negative_14d,2024-04-21 10:39:44+00:00,2024-05-05 10:39:44+00:00,14,0,0.006821600695453877,"[""3351046770779382309_56024471228"", ""3351754046473368355_56024471228"", ""3352472103751740764_56024471228"", ""3353252516447291929_56024471228"", ""3353931832510688532_56024471228"", ""3354572852350501161_56024471228"", ""3355396523445108228_56024471228"", ""3356150013238720766_56024471228"", ""3356847831976857375_56024471228"", ""3357591649118567879_56024471228"", ""3358409702387453768_56024471228"", ""3359069293072734834_56024471228"", ""3359859923386415189_56024471228"", ""3360535661982977484_56024471228""]",14,"[""3355396523445108228_56024471228"", ""3356150013238720766_56024471228"", ""3356847831976857375_56024471228"", ""3357591649118567879_56024471228"", ""3358409702387453768_56024471228"", ""3359069293072734834_56024471228"", ""3359859923386415189_56024471228"", ""3360535661982977484_56024471228""]",8,0,0,14d_plus_prev_context
w_000287,hao_emo520,train,0,negative_14d,2024-04-25 10:12:30+00:00,2024-05-09 10:12:30+00:00,12,0,0.006120674754527003,"[""3353931832510688532_56024471228"", ""3354572852350501161_56024471228"", ""3355396523445108228_56024471228"", ""3356150013238720766_56024471228"", ""3356847831976857375_56024471228"", ""3357591649118567879_56024471228"", ""3358409702387453768_56024471228"", ""3359069293072734834_56024471228"", ""3359859923386415189_56024471228"", ""3360535661982977484_56024471228"", ""3361337860908420958_56024471228"", ""3362763268254155314_56024471228""]",12,"[""3356847831976857375_56024471228"", ""3357591649118567879_56024471228"", ""3358409702387453768_56024471228"", ""3359069293072734834_56024471228"", ""3359859923386415189_56024471228"", ""3360535661982977484_56024471228"", ""3361337860908420958_56024471228"", ""3362763268254155314_56024471228""]",8,0,0,14d_plus_prev_context
